user_id,department,user_role,location,login_hour,login_duration,accessed_sensitive_files,file_download_mb,external_device_access,failed_logins,vpn_usage,is_admin,number_of_devices_used,suspicious_ip_flag,weekend_activity,days_since_last_password_change,is_anomaly
6256,Finance,Analyst,Bangalore,16,3.33,4,1661,1,4,0,0,8,1,0,61,1
4692,Marketing,Manager,New York,5,3.53,9,3688,1,7,1,0,4,0,0,156,0
6615,HR,Executive,Toronto,11,9.54,1,112,1,1,0,1,4,0,0,141,0
2826,Operations,Analyst,New York,14,9.19,3,5726,0,0,0,1,10,0,1,176,1
9354,Marketing,Executive,London,22,9.64,1,2144,1,0,1,1,3,0,1,158,0
6282,HR,Manager,London,20,3.88,18,2859,0,3,1,1,2,0,1,75,0
8401,Marketing,Analyst,Sydney,18,8.15,16,1264,1,0,1,1,6,0,1,76,0
7929,Sales,Support,London,10,8.13,10,5251,1,4,1,1,5,1,0,95,1
5818,Sales,Analyst,Toronto,7,9.52,19,4733,0,3,0,0,6,1,1,116,1
1949,Operations,Manager,New York,14,2.4,2,5054,0,6,1,0,3,1,0,59,1
3802,IT,Analyst,Sydney,8,8.15,2,5444,0,1,1,0,5,0,1,15,0
8058,Sales,Support,Sydney,10,5.56,2,1648,1,3,0,1,2,0,1,111,0
1641,IT,Engineer,New York,13,2.84,18,3143,1,1,1,0,9,0,0,68,0
5661,Sales,Executive,London,0,7.01,15,4348,1,1,0,1,2,0,0,38,1
7299,Finance,Executive,Berlin,6,6.94,6,5254,1,7,1,0,10,0,1,156,0
6703,Finance,Analyst,Sydney,20,1.69,20,133,1,3,1,0,5,0,1,108,0
1990,HR,Engineer,New York,21,0.82,19,5551,0,1,0,0,3,1,0,102,1
1463,Sales,Support,Bangalore,14,8.2,19,5874,0,4,0,1,3,0,0,171,0
2658,Marketing,Engineer,New York,13,9.05,4,3202,0,2,0,1,5,1,1,165,0
7377,Marketing,Engineer,London,11,8.35,10,1822,0,0,1,0,1,1,0,158,0
7020,Operations,Engineer,Toronto,12,5.73,17,1553,1,2,1,0,6,0,0,161,1
6203,Operations,Support,New York,23,0.56,9,2792,1,1,1,0,3,1,0,156,0
1116,Finance,Manager,Berlin,17,8.27,10,4248,0,5,1,1,5,0,0,153,1
1649,Marketing,Analyst,Berlin,15,2.04,4,2978,0,4,0,0,10,1,1,136,1
8537,IT,Manager,Berlin,2,5.63,18,4855,1,4,1,1,5,0,0,74,1
4127,Finance,Executive,Sydney,17,8.7,18,2338,1,7,0,0,8,1,0,131,1
9414,Operations,Engineer,New York,17,3.19,9,4297,1,1,1,0,7,1,1,4,1
9512,IT,Manager,Sydney,19,4.84,20,4178,0,3,0,1,8,0,0,136,0
4828,IT,Manager,Berlin,6,9.91,12,2210,0,7,1,1,6,1,0,53,1
9219,Operations,Engineer,New York,16,2.73,4,3403,0,0,0,0,8,0,1,44,0
5391,IT,Engineer,Sydney,21,8.02,14,4541,0,0,1,0,6,1,1,86,1
1898,Sales,Engineer,Berlin,8,0.35,0,14,0,7,1,0,7,1,1,168,1
4488,HR,Support,New York,18,5.1,16,4404,0,2,0,0,4,0,0,111,0
6214,Operations,Engineer,Toronto,12,5.55,18,2042,0,6,0,1,7,0,1,2,0
1048,Sales,Support,London,3,5.21,20,3525,0,0,0,0,5,0,0,15,0
4608,Operations,Engineer,Bangalore,18,7.07,16,3477,0,6,1,1,5,1,0,114,1
7833,Finance,Support,Sydney,1,2.19,8,2433,0,7,0,0,9,1,1,100,1
3542,HR,Engineer,Berlin,4,7.03,13,4521,1,4,0,0,1,0,1,9,1
3990,Finance,Manager,New York,13,3.14,12,708,1,3,1,0,8,0,1,22,0
5812,Sales,Engineer,Sydney,22,9.09,16,792,1,6,0,0,3,0,0,138,0
7776,Operations,Manager,Toronto,13,5.28,11,4298,1,4,0,1,2,1,1,26,1
3411,Sales,Support,London,11,6.42,1,2682,0,7,0,0,7,1,0,135,1
1286,HR,Engineer,Sydney,12,1.82,0,5644,0,7,0,1,3,1,1,126,1
9251,HR,Manager,London,7,0.33,5,1963,0,2,1,1,10,0,0,25,0
4354,Finance,Manager,London,14,9.22,10,1825,1,3,0,1,4,1,0,40,0
5709,Finance,Support,London,22,2.85,14,2893,0,1,0,1,6,1,0,17,1
9089,Marketing,Support,New York,1,7.19,20,904,1,3,1,0,2,0,1,116,0
6240,Operations,Analyst,Sydney,2,4.8,5,503,1,3,0,1,2,1,1,53,0
5205,HR,Support,Sydney,2,2.34,12,4386,0,3,1,0,3,0,0,135,1
6822,Finance,Engineer,New York,14,1.13,7,3287,0,4,1,0,2,0,1,177,0
7171,IT,Analyst,London,18,0.47,8,4731,0,7,0,1,6,0,1,87,0
1044,Marketing,Executive,Toronto,19,2.28,16,1569,0,1,1,0,5,0,0,93,0
5681,Operations,Manager,Toronto,15,2.33,18,5732,0,4,0,1,1,0,1,18,0
1058,Operations,Executive,Sydney,13,6.9,7,3540,0,7,0,0,9,1,1,148,1
2827,Operations,Support,New York,6,1.24,10,4393,1,1,0,1,2,1,1,175,0
8799,Sales,Manager,Berlin,13,8.71,3,142,0,5,0,1,2,0,1,161,0
8770,IT,Engineer,Bangalore,19,9.13,2,5530,1,0,0,1,10,0,0,38,0
3834,Sales,Executive,New York,19,5.68,13,5457,1,0,1,0,9,0,0,163,1
6010,IT,Analyst,Toronto,13,8.74,11,4555,0,1,0,0,9,0,1,104,0
5998,Operations,Executive,Berlin,3,3.17,13,2020,1,5,1,1,5,0,0,32,0
9606,Sales,Analyst,New York,14,8.21,16,2542,0,6,1,1,7,1,1,13,1
6974,Finance,Analyst,Toronto,19,6.64,7,660,1,3,0,0,2,1,1,118,0
5180,HR,Analyst,New York,22,6.38,12,988,1,2,1,1,1,0,1,145,1
5197,Marketing,Engineer,Toronto,8,7.19,20,1068,1,0,1,0,1,1,1,55,0
9510,Sales,Engineer,Bangalore,0,0.56,14,4558,0,6,1,1,1,1,0,91,1
7068,Operations,Support,New York,9,5.95,0,5349,0,1,1,1,1,1,0,63,0
1420,Marketing,Engineer,London,8,7.95,17,598,0,6,0,1,8,0,0,57,0
3323,Operations,Engineer,Sydney,4,1.14,4,5132,0,1,1,0,6,1,1,67,1
2213,Marketing,Support,Berlin,0,0.89,9,40,0,6,0,1,4,0,0,162,0
8275,IT,Analyst,Bangalore,14,9.84,13,4336,1,7,1,0,9,1,1,114,1
2101,Finance,Executive,New York,15,2.9,10,4246,0,6,1,1,3,1,0,4,1
4327,HR,Analyst,Bangalore,16,4.77,6,1291,1,1,1,1,5,0,1,126,0
2523,Operations,Executive,Sydney,22,3.4,8,1934,1,5,0,0,4,0,0,12,0
5565,HR,Analyst,Toronto,23,5.42,11,315,0,0,1,1,4,0,1,38,1
9405,Finance,Analyst,Berlin,20,0.47,20,3265,0,5,1,0,2,1,0,100,1
2994,Operations,Manager,New York,3,2.04,11,2655,1,1,0,1,7,1,1,24,1
6733,HR,Manager,London,3,5.92,15,3290,1,2,0,1,2,0,0,35,0
5818,Operations,Analyst,Bangalore,7,8.19,17,2582,1,4,0,1,2,1,1,49,1
6241,HR,Manager,Toronto,8,1.85,5,5872,1,0,0,0,10,0,1,173,0
7555,Sales,Engineer,New York,17,4.79,6,4941,1,0,1,1,5,0,1,24,0
2421,Sales,Analyst,Bangalore,3,5.12,2,55,0,2,0,0,5,1,1,7,0
5875,HR,Executive,London,10,6.15,19,247,1,6,0,0,9,0,1,133,0
6790,Sales,Engineer,Berlin,6,8.72,1,4426,1,0,1,0,6,1,1,160,1
5975,Sales,Engineer,Bangalore,2,8.59,3,3801,1,5,1,0,9,0,1,133,0
1907,HR,Engineer,Sydney,15,4.3,17,254,1,6,1,0,8,1,1,131,1
6552,Finance,Support,London,4,0.72,0,3462,1,2,1,1,1,1,0,153,0
4358,IT,Manager,London,21,7.41,6,3441,0,7,0,1,9,1,0,69,1
7552,Operations,Executive,London,22,1.59,4,2321,1,0,0,0,9,0,1,74,0
7457,IT,Analyst,Sydney,23,5.88,13,3376,1,7,0,1,8,0,0,63,0
9942,HR,Support,Toronto,3,1.01,9,3295,1,4,0,0,9,1,0,159,1
7392,Finance,Manager,Sydney,0,8.49,14,4547,0,4,0,0,1,1,0,55,1
5339,Sales,Executive,New York,14,9.05,16,697,0,2,1,0,2,1,0,99,0
8570,Finance,Engineer,London,14,9.98,20,1299,1,3,0,0,6,1,1,53,1
6672,HR,Engineer,Sydney,2,3.2,17,2365,1,0,1,1,4,1,0,165,0
5388,Sales,Analyst,New York,5,1.08,16,5497,0,3,1,1,10,1,0,120,1
2991,Finance,Manager,Toronto,7,5.38,18,43,1,0,0,0,6,0,1,157,0
8889,Operations,Engineer,London,9,4.05,14,1043,0,2,0,0,4,1,1,64,0
2952,Operations,Engineer,Berlin,16,6.02,11,1626,1,2,1,0,5,1,0,20,0
6394,Marketing,Engineer,Toronto,7,1.7,8,5703,0,1,1,0,10,0,0,13,0
4354,Sales,Analyst,London,0,9.4,11,2032,1,2,1,1,5,1,1,42,0
1567,Operations,Analyst,London,12,1.95,20,5666,1,5,1,0,10,0,1,22,0
5060,Finance,Analyst,New York,12,1.79,13,3834,0,1,1,1,3,1,1,118,0
6831,Operations,Analyst,Sydney,17,5.47,11,5987,0,1,0,0,10,1,0,70,1
8238,HR,Manager,Berlin,7,6.04,4,4435,1,3,1,0,10,1,0,15,1
9175,Sales,Manager,Bangalore,21,2.25,0,1215,1,5,1,1,10,1,1,5,1
3025,HR,Analyst,London,7,8.79,10,4531,1,0,0,1,8,0,0,77,0
5774,Operations,Manager,Berlin,17,2.41,15,4052,1,7,0,0,1,0,0,93,0
5606,Sales,Executive,Sydney,16,2.33,14,5280,1,4,0,1,3,0,0,128,0
7579,Operations,Manager,New York,11,6.47,7,1883,0,0,0,1,9,1,0,47,1
4531,HR,Engineer,New York,9,7.18,14,2747,1,2,1,0,1,1,0,126,0
2443,Finance,Executive,New York,5,4.85,15,936,1,4,0,0,2,0,0,137,0
6133,Finance,Executive,London,5,3.01,16,3462,1,7,1,1,6,1,1,89,1
3006,HR,Manager,Berlin,22,2.28,0,2598,1,2,0,1,1,1,1,100,0
2101,HR,Executive,London,9,8.95,3,29,1,1,0,1,6,1,0,166,1
8130,Sales,Analyst,Sydney,22,3.43,8,2302,0,6,0,1,10,1,1,22,1
4449,HR,Engineer,Berlin,3,7.78,15,2563,1,1,0,1,8,0,0,0,0
2037,Marketing,Executive,London,6,5.53,6,2627,1,4,0,1,7,0,1,25,0
9105,HR,Analyst,Bangalore,13,2.63,7,1801,0,1,0,1,4,1,0,43,1
3822,Marketing,Executive,Sydney,10,6.8,13,2785,1,1,0,1,8,1,1,35,1
2660,Finance,Analyst,New York,17,5.39,14,3674,0,1,1,0,4,0,0,101,0
1526,Operations,Engineer,Toronto,2,6.72,8,542,1,3,1,1,1,1,0,114,0
7209,Sales,Analyst,London,18,3.11,5,5416,1,6,1,0,9,1,0,62,1
6950,HR,Analyst,Sydney,20,8.4,16,1841,0,5,1,0,3,1,0,92,1
1157,Marketing,Analyst,New York,3,7.98,8,397,1,2,1,0,9,0,1,134,0
5178,HR,Analyst,Toronto,11,1.99,18,2615,1,6,1,0,10,0,0,159,0
6737,Marketing,Analyst,London,21,9.37,4,5148,1,5,1,1,9,0,1,30,0
6692,Sales,Support,Bangalore,11,4.65,8,5031,0,3,1,0,2,1,1,175,0
7379,IT,Engineer,Bangalore,17,7.94,5,3883,0,0,1,0,5,0,1,45,0
5106,IT,Manager,Sydney,7,2.92,8,1575,1,2,1,0,10,0,0,42,0
4119,HR,Executive,Bangalore,0,8.44,9,1921,0,1,1,0,10,1,1,54,1
3921,Marketing,Manager,Bangalore,5,5.27,20,3634,1,1,1,0,10,1,1,111,1
8351,IT,Engineer,Sydney,8,2.01,7,3094,1,5,1,1,4,0,1,35,0
6583,HR,Manager,New York,9,9.13,7,4989,0,3,0,1,9,0,1,89,1
3897,Operations,Executive,Berlin,14,8.04,13,2311,0,0,1,0,3,0,0,157,0
2357,Marketing,Engineer,London,7,4.65,0,1816,1,5,1,0,9,0,1,85,0
7387,Finance,Support,Bangalore,6,3.59,12,3927,0,6,0,0,7,1,0,44,1
7323,Operations,Engineer,Bangalore,12,8.49,4,2269,0,2,0,1,5,1,1,122,0
7811,Marketing,Engineer,London,1,5.93,10,4956,0,5,1,0,2,0,1,88,1
1302,IT,Engineer,New York,0,3.02,11,2361,0,5,1,1,6,1,1,11,1
7847,IT,Engineer,New York,12,3.51,10,5336,1,2,0,1,2,0,0,125,0
4893,HR,Analyst,New York,10,2.19,3,1651,0,1,1,1,5,1,0,28,1
1733,Operations,Manager,Sydney,14,4.57,5,3283,0,6,1,1,5,1,1,171,1
2623,HR,Executive,Berlin,9,1.26,17,2695,0,6,1,1,3,0,1,42,0
7240,Finance,Analyst,Sydney,1,8.98,20,2078,0,0,1,1,7,0,1,126,1
3616,Marketing,Analyst,Sydney,9,5.68,4,2610,0,3,0,0,10,0,1,160,0
5755,Operations,Executive,Bangalore,17,6.76,2,2008,1,7,0,1,1,1,1,146,1
5593,Marketing,Engineer,London,4,4.37,17,4748,1,0,1,0,10,1,0,21,1
1820,Finance,Executive,Berlin,9,0.44,10,1614,0,7,0,1,4,0,1,69,0
4391,Finance,Analyst,London,2,9.58,1,2701,0,1,0,1,1,0,0,69,0
3280,IT,Executive,Berlin,10,2.35,10,2751,1,2,0,1,1,1,0,108,0
4645,Operations,Analyst,Bangalore,20,7.28,2,4201,1,4,1,1,10,0,0,115,0
6526,Finance,Manager,New York,9,8.72,14,4069,0,2,0,1,9,0,0,68,0
8203,Marketing,Executive,Sydney,8,1.14,16,2218,0,7,1,1,7,1,1,134,1
3777,IT,Analyst,Toronto,23,6.34,19,4505,1,0,0,0,5,0,1,50,0
9287,Sales,Engineer,Berlin,19,0.8,10,1631,1,5,0,0,10,0,1,128,0
9964,Marketing,Manager,New York,22,5.14,14,5223,1,2,1,0,10,0,0,116,0
5506,Sales,Manager,Berlin,16,3.92,20,3040,1,6,0,0,7,0,1,87,0
9276,Finance,Support,Berlin,7,7.05,17,1727,1,2,1,0,4,0,1,56,0
2387,Finance,Analyst,New York,6,0.4,19,665,1,3,0,0,3,1,1,22,0
1541,HR,Engineer,New York,14,8.09,14,5815,0,6,0,0,3,0,1,15,0
7045,Sales,Support,Berlin,22,0.55,1,1494,0,0,0,0,8,1,0,180,1
9496,Sales,Manager,Berlin,11,9.34,0,3087,0,6,0,0,3,1,1,133,1
7987,Operations,Executive,Berlin,4,1.37,16,243,0,3,1,0,10,0,1,88,0
7876,Marketing,Manager,Bangalore,18,9.57,18,3849,1,0,1,1,5,1,0,5,0
7324,IT,Support,New York,14,5.54,10,5999,0,4,1,1,4,1,1,82,1
1499,Sales,Support,New York,17,6.76,9,342,1,4,0,0,9,1,0,177,1
9866,Sales,Support,Toronto,2,2.2,3,5800,0,5,1,0,3,1,0,146,1
1580,HR,Support,Berlin,3,4.93,0,767,1,6,1,0,3,0,0,143,0
5617,Sales,Support,Berlin,14,7.57,5,5487,0,2,0,0,10,0,0,164,0
1185,Finance,Support,Sydney,22,6.03,2,5290,1,4,0,0,8,0,0,143,0
1283,Sales,Analyst,London,15,7.81,3,3130,1,4,0,1,1,1,1,80,1
7275,Finance,Manager,Berlin,12,9.67,12,4241,0,0,0,0,7,0,0,177,0
8159,IT,Engineer,Bangalore,0,2.43,16,5279,1,6,0,0,5,0,0,99,1
6926,Finance,Manager,Bangalore,11,8.34,2,2901,0,3,0,0,6,1,1,113,1
3088,Operations,Engineer,Berlin,1,9.46,5,675,1,4,0,1,9,0,1,129,0
8963,HR,Executive,Berlin,4,4.59,13,5250,0,6,0,0,5,1,0,29,1
9806,HR,Executive,New York,14,6.19,12,41,1,7,0,1,4,0,1,94,0
7049,IT,Executive,Toronto,5,3.25,3,5791,0,1,1,0,8,0,0,137,0
8452,Operations,Manager,Toronto,7,9.5,3,63,1,0,0,0,10,1,1,170,1
7755,HR,Support,Berlin,0,2.37,4,1899,0,1,0,1,4,1,0,102,0
7765,Sales,Manager,London,2,3.99,17,5256,0,3,1,1,1,1,1,151,1
6511,HR,Manager,Sydney,10,0.26,8,3271,0,0,0,0,5,1,0,24,0
6143,Operations,Executive,Sydney,22,2.64,0,5712,0,4,1,0,8,1,1,45,1
2665,Finance,Analyst,Bangalore,6,2.91,18,1987,1,0,0,0,1,0,1,90,0
4300,Operations,Manager,Bangalore,9,5.88,9,4531,0,2,1,0,7,1,0,1,1
2745,HR,Support,Berlin,7,6.61,18,2558,1,3,1,1,3,1,0,152,0
7654,HR,Support,Bangalore,18,3.9,20,5143,0,5,0,0,2,1,1,64,1
9507,HR,Executive,New York,7,2.93,8,2865,0,0,0,0,10,0,0,41,0
9399,Operations,Support,Berlin,10,5.79,11,1158,1,2,0,1,1,0,1,90,0
1692,Finance,Analyst,New York,1,4.76,6,4899,1,6,1,1,6,0,0,62,1
3548,Operations,Executive,Bangalore,23,6.66,10,2383,1,6,1,0,2,0,1,10,0
7816,Sales,Engineer,Bangalore,3,5.61,18,4424,0,6,0,0,2,0,1,109,1
1613,Marketing,Manager,Toronto,3,0.78,3,5658,0,0,1,0,6,0,1,162,1
4296,Marketing,Engineer,New York,18,5.02,12,1477,0,2,0,1,6,1,0,152,1
4755,Sales,Executive,London,6,1.82,8,4746,1,0,0,1,8,1,0,76,1
6941,HR,Executive,Berlin,21,6.98,5,3171,0,1,1,0,7,0,0,63,0
3469,Operations,Engineer,Sydney,0,7.61,8,4860,0,1,0,0,10,0,1,28,1
1474,Marketing,Analyst,London,8,3.1,16,695,0,0,1,1,2,0,1,150,0
9249,Marketing,Engineer,Bangalore,2,9.17,13,1197,1,3,0,0,1,0,0,160,0
1589,Marketing,Support,Bangalore,0,8.21,20,5989,1,0,0,1,10,1,0,155,1
4573,HR,Support,New York,20,1.8,16,1168,1,7,1,1,5,0,1,98,0
6145,Marketing,Analyst,New York,10,6.04,4,4619,0,6,1,0,7,1,0,150,1
7033,Sales,Manager,Bangalore,7,9.44,17,4691,0,2,1,0,4,1,1,28,0
7993,HR,Manager,Toronto,0,7.56,14,4211,0,5,1,0,6,0,1,120,1
3080,HR,Analyst,Sydney,17,2.85,10,1975,1,6,1,1,9,1,1,177,1
8051,Sales,Engineer,Sydney,4,0.34,0,1560,0,0,1,0,6,0,1,5,0
3412,HR,Executive,Berlin,12,6.65,6,183,1,0,0,0,7,0,0,9,1
5657,Marketing,Analyst,Sydney,16,8.9,11,1684,0,1,0,1,2,0,1,138,0
1628,Sales,Executive,Berlin,18,8.4,2,4551,1,5,0,0,3,0,1,156,0
1787,Operations,Support,Toronto,18,3.34,11,5462,1,1,1,1,3,0,1,172,0
5959,IT,Engineer,Bangalore,0,3.37,8,1257,1,1,0,1,3,1,1,54,0
8583,HR,Manager,Toronto,3,7.26,5,3293,0,6,0,0,6,1,1,8,1
7875,HR,Manager,Bangalore,7,3.95,12,1614,0,7,1,0,4,0,0,106,0
5810,Marketing,Support,Toronto,1,1.34,16,5151,1,5,0,0,2,1,0,37,1
3631,Marketing,Engineer,Toronto,4,8.45,0,8,1,1,1,0,4,1,0,43,0
8285,Sales,Support,Toronto,20,0.88,4,4056,0,5,1,1,10,0,0,151,0
9617,IT,Manager,Sydney,21,6.64,11,1179,0,5,0,1,5,0,0,93,0
7873,HR,Manager,Berlin,4,3.38,16,2048,0,4,0,0,10,1,1,84,1
9067,Sales,Engineer,New York,4,8.29,18,2031,1,4,1,0,5,1,1,147,1
3170,IT,Engineer,Sydney,11,3.7,20,2027,0,4,0,1,6,1,1,157,1
7006,Marketing,Support,New York,18,7.47,5,4285,1,3,1,0,7,0,1,97,0
4302,IT,Manager,London,23,7.54,11,269,0,0,1,1,10,0,0,73,0
2022,Sales,Support,New York,9,3.33,1,2492,0,2,1,1,6,1,0,30,1
4030,Sales,Support,London,20,3.01,15,1271,1,1,1,1,2,0,1,102,0
7577,Operations,Engineer,London,13,3.76,2,1891,0,4,1,0,5,1,0,49,1
7128,Operations,Engineer,Bangalore,5,8.23,3,2756,0,3,1,1,6,0,1,98,0
9095,HR,Executive,New York,0,3.87,6,518,1,2,1,1,1,1,1,129,0
8648,Marketing,Support,Bangalore,23,4.61,20,2578,1,0,1,0,3,0,0,137,0
6129,Operations,Engineer,Toronto,22,2.23,18,1307,1,7,0,1,1,0,1,18,0
7169,Finance,Executive,Sydney,11,4.7,17,4042,0,0,1,0,7,1,0,115,1
6079,Finance,Analyst,New York,11,0.75,9,2337,1,6,1,0,6,0,0,16,0
9310,Sales,Engineer,London,17,2.05,16,2960,0,4,1,0,10,1,0,4,1
8266,Sales,Support,Bangalore,14,0.94,3,2458,0,2,1,0,6,1,1,99,1
8172,HR,Analyst,London,20,2.72,18,3234,0,0,0,1,3,0,1,42,0
2805,Operations,Executive,Berlin,0,4.57,13,5312,0,0,0,1,10,0,1,91,1
8557,Finance,Support,Toronto,8,5.15,2,1209,0,0,1,1,5,1,1,134,0
6593,Operations,Manager,Berlin,19,4.88,19,258,0,4,1,0,1,1,1,141,1
5090,Marketing,Manager,London,1,4.49,19,4646,1,1,0,1,4,1,1,19,1
4499,Finance,Analyst,London,15,2.43,13,2283,0,5,1,1,6,0,0,42,0
1928,Marketing,Executive,Sydney,3,1.58,9,4654,1,0,0,0,9,1,0,179,1
1174,Marketing,Executive,New York,18,5.1,19,5067,0,5,0,0,5,1,1,69,1
7589,Finance,Manager,New York,18,4.6,20,3600,0,7,1,1,6,1,1,177,1
9204,Sales,Engineer,Berlin,9,2.71,4,3255,1,3,1,1,8,1,1,173,1
2287,HR,Executive,Toronto,19,4.07,17,2390,1,2,0,0,9,0,1,92,0
6096,Finance,Analyst,Berlin,7,7.63,1,1044,1,1,1,0,7,1,0,144,1
6261,Operations,Engineer,Bangalore,20,8.02,8,2975,1,3,0,1,4,1,0,13,0
5939,Sales,Analyst,Berlin,20,9.23,13,4537,1,1,1,0,5,1,1,34,0
4462,IT,Engineer,Toronto,19,0.28,1,4145,1,6,1,1,6,1,1,116,1
2439,HR,Support,Berlin,11,1.07,6,207,1,2,0,1,4,1,0,85,0
1807,HR,Engineer,London,1,0.76,13,1986,1,0,0,0,8,0,0,56,0
3886,Sales,Manager,Toronto,5,2.15,8,5792,1,1,1,0,6,0,0,36,0
4339,Operations,Support,Bangalore,21,1.51,14,4456,1,2,1,1,3,0,1,101,0
6711,Operations,Support,London,22,9.06,0,10,1,4,0,0,9,0,0,109,0
3454,IT,Engineer,New York,22,9.01,14,411,1,6,1,1,7,0,0,93,0
6545,IT,Executive,New York,5,0.48,0,5981,0,5,1,1,7,0,1,49,0
1080,Marketing,Support,Berlin,21,8.37,1,85,1,4,1,1,1,0,0,56,0
1450,HR,Analyst,New York,14,4.09,12,967,1,4,1,0,2,0,1,45,0
9586,IT,Analyst,Toronto,4,1.09,17,5129,0,1,0,1,7,0,1,178,1
6000,IT,Analyst,Sydney,6,5.94,15,1636,0,5,1,0,10,0,1,31,0
4696,Sales,Engineer,Toronto,6,5.43,8,5085,0,7,0,1,5,0,1,155,0
5702,HR,Engineer,Bangalore,13,1.31,11,94,0,2,0,1,1,0,1,150,0
7840,Marketing,Manager,Sydney,15,2.22,15,3533,1,5,0,0,7,1,0,166,1
8238,Sales,Manager,New York,1,9.18,4,3532,0,0,0,0,1,0,1,99,0
8250,HR,Engineer,Toronto,5,3.88,16,2832,0,7,1,0,2,0,1,88,0
9211,Marketing,Executive,London,13,2.21,19,5592,1,7,0,0,6,0,1,42,0
9686,Operations,Analyst,Sydney,17,9.05,16,556,0,5,1,1,4,1,0,49,1
1891,IT,Engineer,Sydney,3,7.19,1,2399,1,7,1,0,6,1,1,126,1
2260,Sales,Manager,Toronto,15,9.16,17,4634,1,1,1,0,7,1,0,42,1
6683,HR,Engineer,Berlin,8,7.35,11,2503,0,4,0,0,1,0,1,160,0
4310,IT,Executive,London,9,5.57,13,4250,0,0,1,0,6,1,1,143,1
4694,Finance,Engineer,Sydney,8,6.21,15,5112,1,5,1,0,6,1,1,74,1
1782,HR,Executive,Sydney,5,0.44,16,2662,0,5,1,1,6,1,1,112,1
5520,Operations,Manager,Bangalore,9,8.84,14,4480,0,7,1,1,3,1,1,84,1
7024,IT,Executive,London,22,8.05,5,4392,1,7,0,0,10,0,0,178,0
4643,Sales,Executive,New York,11,4.41,12,1373,0,6,1,0,4,1,1,151,1
2841,HR,Manager,Berlin,13,0.43,7,3958,1,0,1,1,6,0,1,132,0
8557,Finance,Analyst,Berlin,14,3.9,9,661,1,4,0,1,4,1,1,118,1
5633,Operations,Support,New York,21,6.08,19,3356,1,3,0,1,6,0,0,68,0
9906,Sales,Engineer,Berlin,10,6.23,3,5455,1,5,0,1,5,1,1,102,1
4013,IT,Engineer,Berlin,14,1.81,18,4382,0,4,0,1,6,0,1,180,0
3751,Sales,Executive,Berlin,1,6.02,17,2288,0,7,0,0,9,1,1,106,1
7116,IT,Engineer,Berlin,3,9.21,0,4237,1,4,1,0,7,0,1,48,1
2872,Sales,Executive,Berlin,8,3.25,2,5610,1,1,1,1,10,1,0,99,1
8731,Marketing,Executive,Toronto,1,4.14,19,5610,1,0,0,1,7,1,0,140,1
2895,Sales,Engineer,London,9,6.97,0,1110,1,5,1,1,9,1,0,134,1
7870,Finance,Manager,New York,2,6.85,12,3681,1,3,1,1,2,1,1,112,0
6115,IT,Engineer,London,8,9.48,14,5120,0,7,1,1,9,1,0,89,1
2509,Finance,Analyst,Toronto,16,5.64,3,4726,1,2,0,0,5,1,1,82,0
3188,IT,Analyst,London,20,4.63,12,5249,1,2,0,1,5,0,1,13,0
9959,Operations,Manager,Toronto,7,4.16,1,5550,1,2,1,1,6,1,0,87,1
2579,Finance,Engineer,Berlin,12,5.52,14,992,0,6,1,0,6,1,1,7,1
3314,Marketing,Engineer,Sydney,11,5.84,18,5001,0,0,1,0,10,1,0,26,1
3851,Finance,Support,London,9,9.79,7,5181,1,3,0,0,2,0,1,32,0
5326,Marketing,Engineer,Bangalore,11,7.53,16,5500,1,2,0,1,10,1,1,16,1
1735,Sales,Manager,Berlin,6,2.06,9,2096,0,6,1,1,10,1,0,82,1
4484,Sales,Engineer,Sydney,11,7.85,5,3723,1,6,1,0,5,0,0,107,0
4206,IT,Engineer,London,0,8.61,17,4920,1,2,0,0,7,0,1,114,1
5472,Marketing,Engineer,London,7,4.02,2,5566,0,0,0,1,5,0,1,88,0
3950,Finance,Engineer,Toronto,5,2.95,14,2849,1,5,0,0,10,1,1,23,1
8834,Operations,Engineer,Berlin,22,9.57,2,5637,1,0,1,1,8,0,1,5,0
1781,Finance,Manager,Bangalore,5,3.82,15,3676,0,5,1,0,2,1,1,106,1
1624,Finance,Manager,London,18,2.13,18,600,1,4,1,1,8,1,0,1,1
4125,HR,Manager,Sydney,13,3.53,7,1785,1,6,0,1,10,1,1,127,1
3061,Operations,Executive,Sydney,4,0.88,20,4,0,6,1,1,6,1,1,69,1
4894,Operations,Analyst,Sydney,6,6.39,19,591,0,7,0,0,5,1,1,89,1
3084,IT,Engineer,New York,22,6.47,15,1816,0,5,1,0,3,0,0,133,0
5184,Marketing,Support,Berlin,21,5.87,15,2107,1,7,0,0,7,1,1,142,1
9587,HR,Support,New York,5,1.22,11,3853,0,3,0,0,1,1,1,79,1
3943,Finance,Analyst,Bangalore,8,2.9,12,1432,0,3,1,1,5,0,0,35,0
7927,IT,Executive,Sydney,1,3.75,5,5876,0,5,1,0,4,0,0,111,1
1836,Marketing,Manager,London,3,9,3,1627,1,5,1,0,5,1,0,6,1
8832,Finance,Manager,Bangalore,18,8.5,7,4411,1,2,1,0,10,1,0,148,1
2014,IT,Analyst,Berlin,1,9.2,2,4082,0,3,0,0,9,0,0,66,1
2726,Marketing,Manager,Toronto,18,5.27,11,5547,1,6,1,0,8,0,0,54,0
